AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
2042.609292675,2050.154,186.6777,0.0009023818492889404,1000.0,2042.609292675,379,0.06577437,0.50454104,-0.32022673,-0.02214471,3.9430702,0.9960811235941947,900,1843200,5137.613181169145,1843200,397.0
1987.1910399499998,2016.4734,188.01451,0.0008842879295349121,1000.0,1987.1910399499998,425,0.039067376,0.39858398,-0.29804862,-0.022480568,6.1984515,0.992943674325943,910,1863680,5193.439942895202,1863680,400.0
1984.2346479250002,2051.6843,186.16684,0.0008816128730773925,1000.0,1984.2346479250002,444,0.051760327,0.4501953,-0.30736116,-0.023186976,13.7224245,0.9801283404231071,920,1884160,5249.506976203993,1884160,378.0
2051.066121375,2048.9082,188.69106,0.0008405711650848388,1000.0,2051.066121375,394,0.048234265,0.42470703,-0.44983697,-0.024536893,4.4006104,0.9951760964468122,930,1904640,5306.032182853203,1904640,410.0
2006.4773985749998,2055.1719,188.72217,0.0009028809070587158,1000.0,2006.4773985749998,451,0.04892225,0.43100587,-0.4861496,-0.031177908,3.885833,0.9958430817350745,940,1925120,5361.818129435182,1925120,389.0
1998.7686286249998,2096.5488,184.70523,0.000883315896987915,1000.0,1998.7686286249998,442,0.04217666,0.4099121,-0.55664176,-0.027364036,8.387643,0.992260133381933,950,1945600,5418.368355335202,1945600,393.0
2003.10366915,2070.1501,186.15413,0.0009628384113311767,1000.0,2003.10366915,413,49.63929,0.6827148,-0.6568547,-0.023482438,330.8941,0.6799229681491852,960,1966080,5474.864929758012,1966080,411.0
2011.2649338000003,2090.0393,187.79166,0.0009407494544982911,1000.0,2011.2649338000003,427,0.047254596,0.43999022,-0.64547473,-0.0215894,5.51358,0.9938193480484188,970,1986560,5530.8059694180265,1986560,388.0
2063.501345875,2058.0051,191.26796,0.0008578546047210694,1000.0,2063.501345875,401,0.12970088,0.4512207,-0.65524554,-0.025993887,6.9013505,0.9926800117827952,980,2007040,5588.121599680977,2007040,379.0
2021.39514845,2095.843,191.4578,0.000940912675857544,1000.0,2021.39514845,392,0.06396931,0.48583984,-0.72702706,-0.019742895,13.474024,0.9795599095523357,990,2027520,5644.850860325154,2027520,350.0
2025.15243485,2059.7537,191.99672,0.0009116652011871338,1000.0,2025.15243485,411,0.052501213,0.4540039,-0.74917036,-0.020627063,9.519699,0.9882321590557694,1000,2048000,5701.522775484016,2048000,395.0
2074.44444355,2080.4497,189.76912,0.0008154808044433594,1000.0,2074.44444355,432,0.063156575,0.48623046,-0.7277924,-0.030086506,6.4177046,0.9917424404993653,1010,2068480,5758.039625951089,2068480,405.0
2087.526425925,2090.0186,190.45555,0.0008601754665374756,1000.0,2087.526425925,357,0.056624167,0.46826172,-0.71947956,-0.021291403,9.553431,0.9908140916377306,1020,2088960,5815.359232335119,2088960,423.0
2083.1973432749996,2074.4639,191.68332,0.0009409022808074951,1000.0,2083.1973432749996,389,0.04751511,0.43598634,-0.69890535,-0.025222134,4.0555334,0.995519841555506,1030,2109440,5870.7026887610555,2109440,382.0
2073.5481465999997,2090.3855,189.3349,0.0008960988998413086,1000.0,2073.5481465999997,408,0.043763857,0.4263672,-0.70856905,-0.030472383,4.232916,0.9963065502233803,1040,2129920,5925.62331857509,2129920,395.0
2083.404605175,2087.9243,192.09657,0.0008561167240142822,1000.0,2083.404605175,440,0.039264254,0.39921874,-0.6283681,-0.017813634,6.088991,0.9938333900645375,1050,2150400,5980.235178275034,2150400,370.0
2087.3086227,2069.5237,192.55272,0.0009091129302978516,1000.0,2087.3086227,376,0.057213552,0.45942384,-0.6824606,-0.018409021,6.3938866,0.9940609121695161,1060,2170880,6034.953843531199,2170880,420.0
2092.9514472749997,2068.5486,194.72086,0.0008881186485290527,1000.0,2092.9514472749997,392,0.047211073,0.42890626,-0.6908638,-0.021523042,8.584681,0.990556069649756,1070,2191360,6089.623864818132,2191360,394.0
2094.6817287999997,2089.0315,191.78375,0.0008913733959197998,1000.0,2094.6817287999997,399,0.055502694,0.45361328,-0.79117846,-0.022762358,5.6467857,0.9934486648999155,1080,2211840,6145.098407232203,2211840,391.0
2099.588003475,2101.532,192.73541,0.0008787571907043457,1000.0,2099.588003475,429,0.063383736,0.49541014,-0.79788065,-0.028794786,4.7703485,0.9951127134263515,1090,2232320,6200.470770417014,2232320,383.0
2059.3265825249996,2106.3115,193.40285,0.0008392702102661133,1000.0,2059.3265825249996,366,1.5140042,0.45327148,-0.75623214,-0.01939345,154.328,0.7618435174226761,1100,2252800,6257.693558006082,2252800,409.0
2048.8524811750003,2100.112,192.69345,0.0008981022834777833,1000.0,2048.8524811750003,423,0.047471344,0.44375,-0.7541901,-0.019836754,11.157373,0.9848880162462592,1110,2273280,6313.12384664407,2273280,384.0
2100.5554179250003,2099.877,191.95552,0.0008643916130065918,1000.0,2100.5554179250003,388,0.057646275,0.47573242,-0.73702854,-0.024340935,5.1611176,0.9953892421908677,1120,2293760,6370.036320158048,2293760,426.0
2107.3807671000004,2113.7766,191.36215,0.0008605576038360596,1000.0,2107.3807671000004,420,0.056212556,0.47075194,-0.73543024,-0.026233196,5.3376837,0.9943942576646805,1130,2314240,6425.330151907168,2314240,412.0
2103.895987375,2119.4893,189.47917,0.0009051060199737549,1000.0,2103.895987375,436,0.06421207,0.4900879,-0.66644,-0.027301189,5.586232,0.9935722001828253,1140,2334720,6480.592889078194,2334720,412.0
2100.884400975,2101.063,192.24263,0.0008785853385925293,1000.0,2100.884400975,433,0.058020122,0.46875,-0.65587586,-0.023239184,5.2435846,0.9948368649929762,1150,2355200,6535.1199395891745,2355200,387.0
